oldcode,state,povrate60,mort_age59_related_postHS,mort_age59_injury_postHS,mort_age59_all_postHS,mort_age25plus_related_postHS,mort_age25plus_injuries_postHS,mort_age59_related_preHS,mort_wh_age59_related_postHS,mort_bl_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack,census1990_pop,census1990_pop1824,census1990_pop2534,census1990_pop3554,census1990_pop55plus,census1990_pcturban,census1990_pctblack,census1990_percapinc
11057,11,29.44163,0,23.45284,38.11087,108.4918,95.93578,11.71564,0,0,69046,82.6,.5022984,28.8,4626,33285,37687,54.3,14.3,81251,.1131186,.1542258,.2495354,.2434062,.638736754,.1356414075,12121
11058,11,41.6585,0,24.04906,44.08994,80.14928,118.9716,0,0,0,12271,80.6,.5017691,19.4,1012,6218,6157,0,0,44083,.0979062,.1853549,.2895447,.1685684,0,0,15763
11059,11,48.02406,0,7.956082,15.91216,147.2617,124.6061,0,0,0,13240,92.3,.5411483,16.1,1062,6270,7187,0,11.5,16650,.1114114,.1399399,.2535736,.2606006,0,.0989189189,10390
11060,11,29.11679,2.080317,23.92364,42.0224,135.989,132.1871,6.265889,2.167423,2.04515,558303,85.1,.5092891,41.2,31724,263748,306058,93.8,34.7,648951,.1178779,.1970303,.273355,.1694026,.9542785203,.4992426239,18452
11061,11,58.40959,0,0,0,171.2547,106.1496,18.17521,0,0,9246,77.7,.5387765,14.3,788,4397,4602,0,.1,13368,.097696,.1468432,.2612956,.2446888,0,.0026181927,9676
11062,11,61.57254,0,0,0,182.6603,136.9952,0,0,0,2709,71.1,.5374204,9,265,1256,1395,0,28.6,2357,.0801867,.1450997,.2537124,.2808655,0,.1268561731,9585
11063,11,31.53548,4.100966,10.25241,32.80773,106.2504,112.1697,3.546099,2.983739,6.646285,42708,87.5,.4781382,35.8,2874,21270,21041,72.3,27.6,62496,.0925339,.1610983,.2563844,.2294707,.796546979,.2556963646,14055
11064,11,42.83241,0,21.02312,35.03854,128.8745,99.68497,0,0,0,19068,77.9,.4799702,21.4,1466,9386,10279,18.7,6.3,35072,.1073791,.166315,.2653969,.1912637,0,.0377509124,11587
11065,11,57.50694,0,31.35943,47.03915,109.3245,139.599,32.15951,0,0,18127,82.4,.558982,21.1,1627,8723,9075,41.2,37,20279,.0927561,.1569604,.2358104,.233049,0,.3150056709,9200
11066,11,58.15844,0,9.474183,28.42255,126.3121,152.4457,25.23341,0,0,11230,84.5,.5895238,18.8,917,5250,5660,24.8,52.5,11793,.0921733,.138048,.2416688,.2231832,0,.4989400492,9390
11067,11,31.71692,2.000907,11.33847,26.01179,57.61489,71.34303,0,1.393689,20.30045,43913,84.7,.4895452,23.8,2950,22143,21787,29.5,8,352910,.0952311,.2288317,.2969567,.0988722,.825595761,.051143351,17881
11068,11,40.6317,0,15.08599,25.14332,84.24544,92.93742,0,0,0,18180,83.8,.5230294,29.3,1654,9401,9067,16.2,5,27621,.1343181,.1522392,.2444155,.2306578,0,.0541616886,10950
11069,11,37.60048,0,21.31125,42.6225,102.6746,104.4185,3.108873,0,0,50008,78.5,.4914968,26.1,3491,24873,25621,33.2,10.8,95428,.1109947,.1795699,.2612231,.191317,0,.0848493105,13356
11070,11,72.45093,10.18537,0,10.18537,144.2839,155.5268,0,0,11.8991,10016,83.4,.6015199,15.9,904,5132,4477,0,74.7,8908,.101145,.1461608,.2207005,.2222721,0,.7963628199,7345
11071,11,39.62173,6.006006,12.01201,36.03604,119.5233,123.792,0,6.64761,0,14649,81.8,.5498356,21.5,1124,6993,7893,40.4,8.2,21966,.1003824,.1570154,.2500683,.2255759,0,.0646908859,9939
11072,11,54.99448,0,54.7688,78.24114,104.4442,121.4963,11.83712,0,0,11834,91.4,.5990144,21.3,941,5479,5552,5.2,54.7,17788,.0806161,.1530807,.2782775,.2309422,0,.2549471554,13135
11073,11,47.48252,5.901446,17.70434,35.40868,136.4933,107.8036,0,0,18.75821,15518,83.6,.52007,23.5,1213,7424,7821,30.2,24.5,19712,.0927354,.1499594,.2435065,.263545,0,.2041396104,11187
11074,11,54.85247,0,17.37922,34.75843,97.28872,166.4149,0,0,0,5629,82.4,.5559641,19.2,438,2448,2817,0,23,8628,.0957348,.1582058,.2541725,.2009736,0,.1337505795,9218
11075,11,46.21779,3.162755,12.65102,44.27858,99.40069,110.0681,0,4.129672,0,18167,80.6,.506072,25.9,1364,8811,8445,0,42.5,58741,.092627,.1892545,.277268,.163242,.143579442,.1024327131,14167
11076,11,26.81287,2.661061,18.62742,33.26326,76.69135,73.6974,10.02205,1.798691,5.257347,39257,88.2,.4840646,41.6,2567,21493,17949,63,22.4,89208,.0960788,.1945229,.2662317,.1602211,.6852300242,.2180409829,12939
11077,11,66.86858,0,59.29791,59.29791,142.5256,129.7349,15.13775,0,0,9311,83.2,.5758458,18.5,850,4463,4604,34.9,37.3,8649,.096543,.142213,.2330905,.2432651,0,.3050063591,10057
11078,11,41.32634,9.007792,36.03117,58.55065,99.96027,119.8242,8.804367,5.177859,35.27337,18732,79.3,.516362,19.2,1491,8862,9890,19.2,12.8,30005,.0996501,.1661723,.2632561,.2036994,0,.0958173638,10885
11079,11,66.41353,0,56.73759,85.10638,121.1374,127.5131,23.245,0,0,5824,84.7,.6031634,24,471,2845,3186,0,53.8,8453,.0845854,.1475216,.2532828,.229386,0,.3480421152,10761
11080,11,52.78414,0,8.895214,35.58086,128.7935,125.8327,15.50388,0,0,8740,88.4,.6350476,20.8,842,4628,4209,41.5,20.5,12032,.1117852,.1513464,.2568152,.1993019,0,.1535904255,9632
11081,11,66.04118,10.9866,38.45309,60.42628,140.6958,149.1375,22.69632,16.40151,8.282259,17678,79.9,.5700891,17.2,1616,8639,8313,0,56.5,17408,.1030561,.1425781,.2236903,.225988,0,.5592256434,8317
11082,11,58.32802,0,24.78315,37.17472,162.7844,193.7909,14.88095,0,0,9502,81.3,.5715886,19.7,785,4463,4468,39.7,49.7,8247,.0762702,.155208,.234752,.2320844,0,.4150600218,8391
11083,11,49.60602,0,38.57033,51.4271,95.58219,149.1082,18.81114,0,0,8389,87.2,.599324,19.6,707,3846,4059,0,33.2,8329,.0833233,.155721,.2266779,.2400048,0,.3389362468,8550
11084,11,50.09805,6.427561,38.56537,57.84805,89.16352,111.9728,0,9.593246,0,8718,91,.52644,21.4,658,4236,4087,0,50.2,20739,.0938329,.1786971,.2848257,.1652442,.1805294373,.2560393462,13543
11085,11,42.96898,0,0,28.98271,144.0606,108.3884,14.08848,0,0,10576,85.5,.5475522,27.1,772,4984,5261,48,39.5,13038,.1063046,.1488725,.2463568,.2300966,0,.3403129314,10198
11086,11,60.91278,0,0,19.05125,160.0804,109.8591,0,0,0,4930,88,.5487322,19.4,415,2524,2421,0,30.3,5531,.1108299,.15838,.2440788,.1999638,0,.2657747243,8319
11087,11,52.10479,0,21.20634,30.29477,125.886,127.2019,4.567461,0,0,32311,81.8,.5460087,24.6,2513,15421,16726,42.8,37.2,39988,.0925528,.1547964,.2426728,.226818,0,.33319996,10423
11088,11,60.76637,8.86918,8.86918,17.73836,66.95468,98.83786,0,0,29.45508,6566,74.9,.5641186,23.2,563,3205,2728,0,62.7,16250,.0942769,.1856,.272,.1260923,.2176615385,.1921846154,11106
11089,11,51.1956,3.567988,24.97592,35.67988,81.53825,108.2235,29.08668,0,8.939746,14716,86.2,.4495828,31.4,984,8390,6068,21.9,42.1,52745,.229709,.2349227,.1641293,.0684615,0,.3915442222,8986
11090,11,66.88519,15.82028,15.82028,63.28113,126.7365,124.2993,0,0,29.04444,5644,81.4,.5964392,18.1,498,3033,2794,0,49,7442,.0917764,.1467347,.2511422,.2414673,0,.3818865896,9628
11091,11,62.35183,0,47.4046,71.1069,145.9854,150.1564,0,0,0,4218,93.3,.5728953,16.8,324,1948,1865,0,33,6202,.1597872,.1738149,.2121896,.1568849,0,.2175104805,8815
11092,11,40.91101,1.576119,15.76119,37.82685,110.6494,98.59317,5.93648,2.501501,0,48640,84.9,.514095,35.8,3463,25470,23625,62.2,32.3,75981,.1491689,.1767152,.2315974,.1647254,0,.3188297074,10919
11093,11,50.50414,0,34.8513,34.8513,101.8823,100.2121,0,0,0,7273,87.5,.6220453,23.4,568,4019,3354,36,1.8,14573,.1647567,.170315,.2411995,.1805394,0,.0141357305,10814
11094,11,52.50098,5.921715,29.60857,47.37372,92.96272,113.4145,0,0,13.9334,12825,83,.5320809,27,1011,6281,6227,35.8,42.4,20119,.0958795,.1590039,.2552314,.1997117,0,.3637854764,10274
11095,11,66.33758,0,37.20699,37.20699,136.7375,170.9219,0,0,0,6280,85.6,.561218,18.7,527,3120,2945,0,58,8634,.0926569,.1592541,.244151,.2237665,0,.433402826,8878
11096,11,64.37058,0,36.28184,43.5382,135.6648,125.6155,0,0,0,13456,82.3,.6099742,19.8,1233,6597,6113,28.4,63,13114,.0924203,.1472472,.2328046,.2103096,0,.5871587616,8101
11097,11,54.89691,0,56.30983,81.33642,119.7673,107.4104,14.59428,0,0,11252,83.6,.5387883,21.1,953,5414,5927,0,18.6,21050,.1006176,.1674109,.2737767,.1921615,0,.0832304038,10997
11098,11,69.71467,18.97173,18.97173,56.9152,153.0124,133.8859,0,0,35.41077,6013,84.5,.589164,18.5,559,2787,2447,0,60.1,5590,.09839,.163864,.2513417,.20161,0,.4132379249,9779
11099,11,56.30407,0,45.30354,55.37099,76.93406,143.5574,14.20858,0,0,19963,86.6,.578205,23.5,1727,9571,9907,20.8,49.5,22411,.0982999,.1534068,.236848,.2181964,0,.4461648298,8660
11100,11,62.96948,0,0,0,158.0952,126.9552,0,0,0,6846,86.5,.5569809,17,606,3352,3504,0,29.4,6280,.0878981,.138535,.231051,.2656051,0,.2748407643,11096
11101,11,55.26159,4.449784,22.24892,35.59827,116.3729,144.4043,0,0,7.845599,20194,80.5,.5705678,22.2,1684,9792,9366,47.6,51,20275,.0903083,.1488039,.2330949,.2071023,0,.4791122072,8327
11102,11,50.58392,0,24.61841,49.23683,121.6261,115.7786,53.16321,0,0,10714,82,.5770382,25.2,847,5348,5096,35.2,48.4,17113,.0953661,.1643195,.2713726,.1953486,0,.3178285514,11348
11103,11,63.67847,0,0,0,156.8413,159.3308,49.52947,0,0,6223,87.5,.5550833,16.8,559,3059,3121,0,40.5,7163,.1436549,.164875,.234399,.2015915,0,.2827027782,9283
11104,11,54.1145,0,8.725242,17.45048,116.8052,125.6764,13.70614,0,0,10502,71.5,.5173112,22.4,906,4939,5044,26.1,47.9,12883,.0862377,.1595902,.2588683,.2131491,0,.3473569821,10713
11105,11,44.9267,0,20.60157,30.90235,114.376,100.7598,0,0,0,10475,67.3,.4788128,18.2,904,5357,5213,0,.8,26147,.1106054,.1859104,.2598003,.15715,0,.0025624355,10575
11106,11,30.34513,2.638244,21.76551,41.55234,116.6777,103.7691,2.79689,2.182072,3.43012,158410,80.7,.4469941,39.3,9305,85198,77059,82.4,23.9,179278,.12132,.1828111,.2326387,.192288,.9678432379,.3795055724,11949
11107,11,40.1711,0,15.19803,24.31685,86.83253,119.8881,35.20631,0,0,21504,81.5,.5509232,19.9,1607,10290,10862,38.9,34.5,41808,.1153368,.1654946,.2503349,.1872369,0,.223521814,11641
11108,11,45.44531,9.18611,9.18611,45.93055,77.766,100.3888,0,0,73.15289,5939,84.3,.5620981,22.2,517,2955,3326,0,22.1,17618,.0868998,.1678397,.2939607,.1614826,.0480190714,.0737314111,15164
11109,11,58.75778,0,12.43936,24.87872,105.6612,146.4427,0,0,0,8000,89.3,.5640485,17.8,741,3794,3984,0,44.9,9763,.0978183,.1641913,.2643655,.2111031,0,.247362491,10064
11110,11,35.86393,12.01297,20.02162,48.0519,105.0399,133.1398,0,12.75185,0,12959,83.6,.5023063,16.6,976,6504,6757,0,9.2,41611,.1075917,.2087669,.2504866,.1412848,0,.0393645911,12322
11111,11,47.6771,5.884776,29.42388,52.96299,104.835,122.3075,0,0,10.79098,13915,80.8,.5578489,29.6,1043,7122,6550,60,58.7,21189,.1503138,.1536174,.2413988,.1818396,0,.4752937845,10989
11112,11,48.79588,10.09795,10.09795,60.5877,120.8303,111.3268,0,10.39285,0,8619,78.7,.4923253,20.2,677,4365,4660,0,4.3,14432,.1014412,.1577051,.2593542,.2319845,0,.0147588692,11442
11113,11,54.55408,9.024456,18.04891,45.12228,177.6199,122.7455,0,10.82368,0,9529,90.4,.6032245,20.7,897,4776,4771,0,22,13328,.1038415,.1510354,.2659064,.2032563,0,.1168967587,9858
11114,11,54.49401,0,26.46203,39.69304,110.1609,85.8882,20.96436,0,0,7682,85.5,.596137,20.6,648,3417,3676,0,44.8,10224,.0926252,.1587441,.2614437,.2146909,0,.2004107981,11593
11115,11,39.99345,3.3919,27.1352,67.83801,127.5442,106.691,5.98659,4.20221,0,27734,81.8,.5150359,21,2168,13102,15191,47.4,15.9,33815,.1006358,.1474494,.2463995,.2393317,0,.1429838829,10184
11116,11,43.84823,0,25.20797,25.20797,181.5248,128.3509,55.06608,0,0,6384,86.6,.5981426,20.8,672,3984,4151,48.4,43.4,8108,.0931179,.1391219,.24963,.25,0,.3246176616,11265
11117,11,57.1544,0,11.12471,33.37412,123.0012,163.4622,16.98947,0,0,7586,85.7,.5573232,23.2,630,3960,3807,46.3,54,14137,.093372,.1637547,.2569852,.2292566,0,.3279337908,11951
11118,11,73.07548,0,48.52013,48.52013,179.3272,215.1926,0,0,0,2686,76.5,.5819601,15.7,243,1153,1121,0,64.1,2209,.0950656,.1339973,.2249887,.2856496,0,.4993209597,8820
11119,11,49.55429,0,12.13739,24.27479,164.2831,123.2123,0,0,0,7519,90.1,.5653577,25.4,692,3718,3781,0,.8,11648,.0889423,.1321257,.2639938,.299193,0,.0035199176,11161
11120,11,65.73708,0,24.18087,24.18087,160.8954,108.4295,0,0,0,11578,82.6,.5778293,25.2,888,5178,5597,38.8,62.2,8023,.111305,.1317462,.2091487,.2547675,0,.581702605,6991
11121,11,37.12339,2.037808,21.05735,46.86959,120.9165,107.4151,0,2.41371,1.600973,137217,80,.4437558,36.1,8850,71803,66415,81.8,31.4,189719,.1233298,.1877935,.2377305,.1790016,.9012012503,.4196469515,11799
11122,11,40.14885,0,21.07164,33.11258,72.89569,84.79704,81.69935,0,0,10142,79.2,.4983045,23,841,5308,5211,27.3,27.3,54091,.0963377,.1701762,.2936348,.1554602,.4084043556,.0803091087,15710
11123,11,71.00592,0,29.40312,29.40312,133.4634,164.2626,0,0,0,3061,87.3,.634981,22.4,308,1578,1556,0,56.5,3588,.1198439,.1326644,.2628205,.2065217,0,.3408584169,9747
11124,11,61.17557,0,40.54164,48.64996,98.02046,136.2724,8.591065,0,0,15839,85.6,.5807542,22.3,1352,7399,7186,23.3,52.4,13842,.0824303,.1527958,.2347204,.2339257,0,.4469007369,9269
11125,11,62.7274,0,35.55766,35.55766,95.56467,172.3912,62.65664,0,0,6986,87.9,.602715,19.7,612,3315,3385,38.5,38.4,9010,.11798,.1479467,.2289678,.2487236,0,.3274139845,9270
11126,11,34.07647,0,26.99237,47.23666,122.7789,120.3648,13.22402,0,0,35792,80.7,.5110103,23.9,2518,16757,18963,61.4,28.2,54457,.0985181,.1657087,.2526948,.1995336,0,.2908349707,11073
11127,11,39.88405,5.402777,81.04166,97.24998,128.3148,109.7804,0,0,35.65062,18858,82.5,.5438382,29.2,1506,8999,9651,39.7,13.9,23257,.117341,.1480415,.255364,.2421207,0,.1180719783,10531
11128,11,68.898,0,35.08157,52.62235,106.6547,207.696,18.53912,0,0,7587,87.2,.5760266,18,646,3604,3549,0,70.5,5654,.09763,.1457375,.2247966,.261231,0,.634594977,7772
11129,11,55.16456,7.105553,21.31666,35.52776,133.0443,132.4503,28.52904,7.895153,6.496459,24631,80.1,.5714643,27.8,1981,11999,12163,54.6,52.8,30228,.1172092,.1555842,.2242292,.2074567,0,.4652639936,9600
11130,11,67.09367,0,0,47.58883,97.85963,117.9334,52.02914,0,0,7509,85,.5557069,18.5,650,3671,3329,0,69.8,6524,.0910484,.1577253,.2492336,.2286941,0,.6233905579,8728
11131,11,67.03959,0,0,0,160.738,202.6696,42.51701,0,0,3486,91.5,.6495389,25.7,295,1518,1715,0,62.2,1915,.0851175,.1336815,.2255875,.2788512,0,.6135770235,7624
11132,11,56.21688,0,42.26245,63.39367,118.4366,130.452,0,0,0,15819,82.1,.4562243,19.8,1146,7527,8995,17.6,31.8,17722,.0986345,.1938833,.2474326,.2162848,0,.2918970771,9286
11133,11,64.34201,0,38.57529,51.43372,109.6219,163.3987,52.4659,0,0,8386,86.5,.5602606,18.3,764,3991,4078,0,48.3,7642,.1066475,.1465585,.2363256,.2292594,0,.4320858414,9182
11134,11,61.86502,9.457159,9.457159,47.2858,146.4047,164.531,0,16.53166,0,12496,85.5,.5607886,20.4,945,5478,6081,23.4,34.2,11000,.0823636,.1548182,.2205455,.2649091,0,.3445454545,8452
11135,11,66.79115,8.561644,25.68493,42.80822,121.9512,127.6234,21.17747,0,12.09775,13430,81.5,.5699465,23.6,1120,6169,6065,39.7,64.4,10653,.0865484,.1408993,.2326105,.240214,0,.5989862011,8524
11136,11,47.24321,5.59378,22.37512,44.75024,152.3719,109.2071,4.28449,0,11.87719,34910,84.7,.5395548,27.3,2637,15902,18149,53.2,41.3,38986,.0911866,.1479249,.2434464,.2298517,0,.3793156518,10293
11137,11,52.83723,3.211923,12.84769,41.75499,84.15193,109.5054,11.6877,0,9.587728,24007,83.5,.5678095,27,1864,11842,11445,42.2,29.8,34998,.1187211,.1654952,.2385279,.1911252,0,.2667581005,10612
11138,11,51.81549,0,22.80606,54.73454,165.6222,130.558,17.80627,0,0,17375,82.4,.5756534,23.2,1459,8149,8479,64.1,28.1,24072,.0932619,.1533317,.2492522,.2085826,0,.2337570621,9775
11139,11,55.80585,0,0,0,112.4335,104.2067,41.35649,0,,4758,88.5,.7331341,26.3,367,2342,2210,0,0,6754,.1119337,.1165235,.2173527,.3787385,0,0,10777
11140,11,63.66039,0,16.63063,49.8919,146.7551,122.2959,0,0,0,5682,79.8,.537623,14.6,503,2844,2950,0,33.1,5994,.1074408,.1399733,.2208876,.2520854,0,.3309976643,7865
11141,11,40.5028,2.216312,33.24468,46.54255,106.5437,114.3395,0,0,5.870956,48166,85.1,.5615981,25.1,3347,22452,25175,66.4,33.4,55536,.1010336,.1574834,.2365493,.2241609,0,.3003457217,11581
11142,11,60.27165,0,31.10098,41.46796,85.23448,116.064,16.45278,0,0,8289,83.6,.6164452,22.6,672,3989,4311,39,36.9,8703,.0916925,.1424796,.2252097,.2263587,0,.406641388,7953
11143,11,54.52171,0,11.05095,33.15284,105.4502,152.317,0,0,0,8051,74.2,.525448,15,698,4185,3451,0,60.1,9806,.1010606,.1662248,.2340404,.1947787,0,.4593106261,8510
11144,11,63.57719,0,0,41.39644,119.3057,95.78061,0,0,0,6472,83.8,.5444805,17.3,579,3080,3489,0,0,11993,.0850496,.1288251,.2483115,.3128492,0,.0010005837,10975
11145,11,33.21918,4.659615,23.29807,32.61731,135.3863,92.63273,0,0,13.57958,24381,82,.5513871,23.9,1795,11355,12766,39.2,28.1,26300,.0958175,.1545247,.2473004,.2498479,0,.277756654,10554
11146,11,30.48208,1.995092,15.96074,49.8773,129.6419,101.4224,3.384095,2.104156,0,46184,85.1,.5031867,25.1,3325,22594,23685,41.9,5.3,58340,.0897155,.1557422,.2620158,.2309565,.3738258485,.0372814535,10575
11147,11,44.09373,6.697475,26.7899,56.92854,98.92917,99.47274,0,9.501187,0,21022,78.3,.5040634,20.2,1661,9967,10567,33.3,29.9,38586,.1026797,.169958,.2566993,.1895247,0,.1837194838,11932
11148,11,37.17169,8.715103,26.14531,55.19566,127.9518,110.1082,8.483923,4.002562,21.46614,34874,86.3,.5383875,33.3,2565,16620,17792,69.3,24.7,35471,.0945279,.143864,.246032,.2475543,0,.2587747738,9712
11149,11,68.57795,0,32.79764,32.79764,148.6183,138.5425,17.25328,0,0,7468,74.6,.560221,20.5,654,3620,3539,0,62.6,6078,.0957552,.1464297,.2242514,.2532083,0,.6023362948,7864
11150,11,61.69934,0,16.68799,33.37598,184.698,132.442,7.22126,0,0,19180,84.5,.5457642,19.6,1569,9101,9282,28.7,57.1,19112,.0903621,.1623064,.2375471,.2134261,0,.5185747175,9917
11151,11,48.75289,5.141917,35.99342,61.703,80.78393,120.368,7.565441,0,22.553,17573,84,.5287405,27.4,1510,9377,8472,40.8,21.1,22356,.0874038,.1533816,.260467,.2065665,0,.1945339059,9856
11152,11,75.14952,0,0,0,137.821,195.8509,76.1035,0,0,3344,86.7,.6191602,6.5,309,1691,1461,0,63.9,2263,.0989837,.1506849,.2333186,.2417145,0,.5019885108,9202
11153,11,64.34622,0,0,0,186.9099,119.2356,0,0,0,5430,82.3,.6142582,13.5,523,2595,2664,0,32.5,4903,.0911687,.1291046,.2461758,.2447481,0,.300632266,9522
11154,11,44.61284,0,13.1527,39.45811,106.8939,92.53498,0,0,0,7438,60,.3866442,18.9,599,3564,3418,0,4.3,13006,.1026449,.1408581,.270183,.2556512,0,.0259111179,11277
11155,11,31.70761,9.613073,35.24794,59.28062,111.4595,95.17314,3.650968,10.08963,0,42484,77.1,.4743667,24.4,3183,21515,21427,42.4,4.5,72462,.1142254,.1724352,.2695758,.1846761,0,.0406281913,13324
11156,11,63.24443,0,46.4756,77.45934,155.7501,128.3886,69.30007,0,0,7752,89.4,.656015,21.4,673,3724,4050,0,33.4,7008,.0856164,.1337043,.2333048,.2618436,0,.3176369863,8733
11157,11,52.41721,0,11.09755,44.39019,155.5099,122.6959,29.08668,0,0,11392,86.5,.5925999,27.5,946,5081,5822,40.5,51.3,10597,.0820043,.1461734,.2392187,.2659243,0,.4593752949,10752
11158,11,51.39127,10.18226,10.18226,30.54679,172.3936,148.9615,0,21.84837,0,9388,83.1,.5118622,20.4,749,4468,4628,0,48.2,10228,.1103833,.1643528,.2364099,.199648,0,.4199256942,10415
11159,11,65.79285,5.810237,23.24095,40.67167,120.7371,128.4029,0,0,13.47709,17248,82,.5739357,19.7,1527,8433,7647,21.6,48.2,19745,.0947582,.1570524,.247455,.1949861,0,.3071157255,9469
12001,12,29.16694,2.546311,12.73155,31.82889,100.0075,90.70022,6.747638,0,0,61463,96,.6368202,30.2,5226,29272,32159,42.3,.1,120317,.0706384,.1531039,.2740594,.2136357,0,.0029754731,13169
12003,12,38.97436,,,,,,0,,,278,,0,13.2,0,70,265,0,0,130,0,0,.3615385,.6384615,0,0,11281
12004,12,24.04747,0,11.98358,29.95896,100.4482,83.28834,10.34233,0,0,27970,95.7,.6627671,25.5,2322,12822,15328,26.1,0,51177,.0768314,.1602673,.2740293,.2114036,0,.002794224,14254
12005,12,25.41101,3.481046,17.40523,24.36732,96.767,88.07676,6.681365,0,0,43358,96.1,.6696754,27.9,3835,20053,22517,41.5,.1,100374,.0817443,.1797876,.2801024,.1912647,0,.0045529719,15616
13001,13,15.20851,.6846361,25.33154,41.07816,85.80708,87.95995,4.703227,.698646,0,94443,94.2,.5565766,57.2,6054,43746,49629,70.2,.3,205775,,,,,.8166978496,.0056420848,14268
13002,13,16.38248,0,32.19575,32.19575,53.26103,91.99632,0,0,,3031,98.2,.5595054,39.2,220,1294,1676,0,0,3254,.0583897,.138906,.2704364,.2492317,0,0,13732
13004,13,20.84024,0,27.48385,68.70963,151.6631,167.0865,0,0,,7236,97.9,.6070492,50.1,595,3433,3537,44,0,6084,.0550625,.1282051,.2039776,.2355358,0,0,8989
13005,13,22.16521,0,25.83312,25.83312,86.77507,138.4269,0,0,0,5909,92.7,.641966,35.9,398,2645,3389,0,2,7937,.0758473,.1322918,.2725211,.2228802,0,0,9921
13006,13,21.0737,0,21.33409,37.92727,115.0546,117.7179,4.384811,0,0,28642,94.4,.5703822,47.8,2273,14336,13071,35.4,0,37583,.076524,.1455445,.2196472,.1734029,0,.0019423676,9474
13007,13,19.21281,0,27.82415,27.82415,69.50955,101.8396,0,0,,4756,96,.5323213,52.9,302,2042,2623,0,.2,13552,.0763725,.1998229,.3322757,.129206,0,.0005903188,19979
13008,13,21.94293,0,41.92872,41.92872,71.25044,178.1261,0,0,0,1472,0,.4606141,38.2,93,749,882,0,0,3509,.0561414,.1427757,.2978056,.2134511,0,0,11747
13009,13,23.1393,0,30.65917,40.87889,118.6752,111.1294,0,0,0,16022,95.9,.6097526,39.8,1162,6952,8620,27.9,0,26622,.0543911,.1305311,.2878822,.2460371,0,.0010893246,10527
13011,13,25.17086,0,27.93296,27.93296,112.6825,108.0832,0,0,0,6033,84.3,.4634236,33.8,418,2734,3085,0,0,8332,.0784926,.1291407,.2538406,.2154345,0,.0014402304,9054
13013,13,19.3617,0,0,0,145.0176,124.3008,0,0,,940,0,.5300926,55.3,72,432,490,0,0,727,.0495186,.1265475,.2888583,.2352132,0,0,11373
13014,13,24.31443,2.556433,20.45147,35.79007,117.3278,89.34328,0,2.603726,0,57812,89.4,.5856435,41.8,4449,26622,30725,52.4,.2,90076,.0981838,.1448222,.2344354,.2125538,0,.0015653448,9916
13015,13,18.04609,0,31.5856,42.11413,85.81946,119.6956,0,0,,6162,94,.6053946,50.9,542,3003,2850,0,0,6963,.0591699,.1378716,.2282062,.1974723,0,0,10808
13016,13,19.43667,0,41.29766,55.06355,92.17283,105.3404,8.059317,0,,16589,93.9,.5772277,48.1,1307,8080,7553,46.6,.2,19532,.0809953,.1360844,.2126766,.2023858,0,.0002047921,9726
13017,13,34.03362,0,0,0,143.0615,204.3736,0,0,,952,0,.5429235,48.1,62,431,447,0,0,762,.0734908,.1574803,.2742782,.1916011,0,0,10608
13018,13,18.29483,0,39.51788,59.27682,112.1513,119.9396,0,0,,8372,91.4,.515625,36.4,608,3840,4706,0,0,8505,.0619636,.1457966,.2827748,.2586714,0,.0001175779,11234
13019,13,27.51213,0,61.25574,61.25574,82.87751,149.1795,44.32624,0,,2921,58,.4122744,45.7,242,1385,1587,0,0,4133,.0505686,.1466247,.2872006,.2078393,0,.00145173,11607
